State,State_Code,Station,Year,Month,Date,Day,MinTemp,MaxTemp,Rain
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,January,27,Mo,24.1,34.1,3
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,January,28,Tu,23.6,36.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,January,29,We,22.7,31.2,0.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,January,30,Th,19.2,34.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,January,31,Fr,21.4,41.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,1,Sa,23.6,46.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,2,Su,26.2,41,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,3,Mo,22.7,35.3,21.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,4,Tu,17.1,23.2,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,5,We,16.1,28.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,6,Th,19.4,21.4,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,7,Fr,18.2,20.5,33.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,8,Sa,18.5,21.8,41.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,9,Su,19.5,22.3,82.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,10,Mo,19.2,29.6,112.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,11,Tu,20.7,32.1,9.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,12,We,22.3,28.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,13,Th,21.4,25.5,21.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,14,Fr,20.4,29.5,9.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,15,Sa,17.3,30.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,16,Su,19.9,27.7,4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,17,Mo,20.2,25.4,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,18,Tu,20.9,33.9,4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,19,We,17.8,29.2,15.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,20,Th,14.5,27.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,21,Fr,18.7,27.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,22,Sa,17.8,23.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,23,Su,18.8,25.7,1.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,24,Mo,18,29.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,25,Tu,17.8,32,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,26,We,19.5,33.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,27,Th,18.6,27.6,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,28,Fr,12.8,28.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,February,29,Sa,17.3,29.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,1,Su,17.6,34,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,2,Mo,16.4,39.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,3,Tu,18.8,21,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,4,We,17.8,22.4,10.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,5,Th,19.2,22.4,8.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,6,Fr,20.1,30.8,18.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,7,Sa,19.1,26.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,8,Su,16.3,24,3.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,9,Mo,16.9,24.3,0.8
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,10,Tu,14.8,25.8,3.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,11,We,13.8,26.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,12,Th,14.5,27.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,13,Fr,12.6,27.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,14,Sa,14.5,16.8,1.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,15,Su,12.8,21.4,11
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,16,Mo,14.4,22.1,2.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,17,Tu,15.4,24.2,1.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,18,We,13.3,27.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,19,Th,13.8,33.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,20,Fr,16.5,35.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,21,Sa,14.6,28.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,22,Su,15.5,30.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,23,Mo,17.2,23.8,0.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,24,Tu,15.6,24.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,25,We,15.7,26.6,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,26,Th,15.5,23.1,12.8
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,27,Fr,14.7,21.8,2.8
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,28,Sa,13.8,24.8,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,29,Su,16.8,26,2.8
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,30,Mo,18,25.3,1.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,March,31,Tu,14.6,28.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,1,We,18.1,26.3,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,2,Th,16.9,22.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,3,Fr,15.2,25.8,6.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,4,Sa,16.9,25.5,10.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,5,Su,11.4,24.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,6,Mo,10.4,25.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,7,Tu,15.4,21.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,8,We,14.5,19,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,9,Th,16.3,22.3,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,10,Fr,16,24.3,1.8
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,11,Sa,11.5,27.1,1
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,12,Su,8.5,22.8,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,13,Mo,7.5,23.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,14,Tu,10,27.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,15,We,11.4,30.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,16,Th,13.4,24.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,17,Fr,13.2,27.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,18,Sa,6.8,25,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,19,Su,8.5,24.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,20,Mo,11.4,21.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,21,Tu,10.6,26.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,22,We,10.5,26.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,23,Th,7.6,26.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,24,Fr,13.1,28.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,25,Sa,10.6,28.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,26,Su,9.1,28.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,27,Mo,11.2,23.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,28,Tu,16.6,22.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,29,We,13.8,28.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,April,30,Th,15,18.5,18.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,1,Fr,10.3,17.2,8.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,2,Sa,11.7,18.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,3,Su,6.9,20.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,4,Mo,4.9,20,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,5,Tu,10.6,22.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,6,We,7,23.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,7,Th,6.9,23.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,8,Fr,9,27.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,9,Sa,9,27.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,10,Su,8.1,18.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,11,Mo,2.5,19,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,12,Tu,3.6,20.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,13,We,5.7,16.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,14,Th,5.4,18.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,15,Fr,8.2,19.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,16,Sa,9.3,21,0.8
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,17,Su,6.5,21.9,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,18,Mo,8.9,19.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,19,Tu,10.7,21.4,1.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,20,We,9.4,25.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,21,Th,11.7,18.3,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,22,Fr,8.4,17.1,42.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,23,Sa,11.9,20.1,0.6
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,24,Su,13.3,19,1.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,25,Mo,11.4,18.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,26,Tu,13.2,18.5,2.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,27,We,9.7,20.5,1.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,28,Th,8.2,22.6,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,29,Fr,7.5,19.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,30,Sa,7.7,20.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,May,31,Su,8.6,21.9,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,1,Mo,7.5,23.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,2,Tu,4.9,17.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,3,We,3.2,19.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,4,Th,8.1,17.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,5,Fr,3.2,17.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,6,Sa,3.3,18.8,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,7,Su,4.1,18.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,8,Mo,6.8,18.1,0.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,9,Tu,9.8,19.3,1
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,10,We,12.9,18.6,0.8
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,11,Th,9.7,21.7,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,12,Fr,11.6,16.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,13,Sa,10.3,20,0.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,14,Su,11.5,21.5,4.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,15,Mo,5,20.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,16,Tu,5.4,22.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,17,We,5.1,17.2,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,18,Th,9.4,19.1,1
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,19,Fr,6.3,19.6,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,20,Sa,5.7,19,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,21,Su,7.4,18.9,6.8
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,22,Mo,5.5,16.5,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,23,Tu,1.7,17.6,0.4
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,24,We,2.5,19.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,June,25,Th,4.6,19.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067114,2020,June,26,Fr,2.7,19.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067115,2020,June,27,Sa,6.4,16.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067116,2020,June,28,Su,7.6,17.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067117,2020,June,29,Mo,7.5,18.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067118,2020,June,30,Tu,5.4,17.5,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067113,2020,July,1,We,4.1,20.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067114,2020,July,2,Th,4.9,24.7,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067115,2020,July,3,Fr,6.5,19,0
New South Wales,NSW,Penrith Lakes AWS {station 067116,2020,July,4,Sa,6,17.8,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067117,2020,July,5,Su,1.8,19.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067118,2020,July,6,Mo,3.3,18.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067119,2020,July,7,Tu,6.1,18.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067120,2020,July,8,We,10,15.9,1
New South Wales,NSW,Penrith Lakes AWS {station 067121,2020,July,9,Th,4.1,18.5,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067122,2020,July,10,Fr,6.5,15.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067123,2020,July,11,Sa,9.3,14.8,5.2
New South Wales,NSW,Penrith Lakes AWS {station 067124,2020,July,12,Su,8.3,13.9,1.4
New South Wales,NSW,Penrith Lakes AWS {station 067125,2020,July,13,Mo,4.5,17.4,0.4
New South Wales,NSW,Penrith Lakes AWS {station 067126,2020,July,14,Tu,8.9,17,8.6
New South Wales,NSW,Penrith Lakes AWS {station 067127,2020,July,15,We,11.4,17.1,0
New South Wales,NSW,Penrith Lakes AWS {station 067128,2020,July,16,Th,6.5,18.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067129,2020,July,17,Fr,9.3,18.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067130,2020,July,18,Sa,5.2,18.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067131,2020,July,19,Su,2.5,20.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067132,2020,July,20,Mo,6.4,19.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067133,2020,July,21,Tu,1.9,17.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067134,2020,July,22,We,2.8,18.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067135,2020,July,23,Th,1.8,19.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067136,2020,July,24,Fr,3.3,19,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067137,2020,July,25,Sa,5.2,19.2,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067138,2020,July,26,Su,7.7,16.8,6.2
New South Wales,NSW,Penrith Lakes AWS {station 067139,2020,July,27,Mo,12.6,17.1,70
New South Wales,NSW,Penrith Lakes AWS {station 067140,2020,July,28,Tu,12.7,20.3,7
New South Wales,NSW,Penrith Lakes AWS {station 067141,2020,July,29,We,7.3,20.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067142,2020,July,30,Th,5.7,19.1,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067143,2020,July,31,Fr,8.3,17.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067144,2020,August,1,Sa,3.5,19.7,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067145,2020,August,2,Su,2.6,19.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067146,2020,August,3,Mo,3.1,20.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067147,2020,August,4,Tu,3.4,23.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067148,2020,August,5,We,2.2,18.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067149,2020,August,6,Th,0.7,17.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067150,2020,August,7,Fr,7.2,13.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067151,2020,August,8,Sa,9.1,17.1,12.4
New South Wales,NSW,Penrith Lakes AWS {station 067152,2020,August,9,Su,5.4,16,0.6
New South Wales,NSW,Penrith Lakes AWS {station 067153,2020,August,10,Mo,8.6,16.8,36.4
New South Wales,NSW,Penrith Lakes AWS {station 067154,2020,August,11,Tu,9.7,18.5,0.4
New South Wales,NSW,Penrith Lakes AWS {station 067155,2020,August,12,We,7,17.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067156,2020,August,13,Th,7.2,22.9,0.2
New South Wales,NSW,Penrith Lakes AWS {station 067157,2020,August,14,Fr,6.8,16.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067158,2020,August,15,Sa,10.8,21,10.2
New South Wales,NSW,Penrith Lakes AWS {station 067159,2020,August,16,Su,10,20.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067160,2020,August,17,Mo,7,21.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067161,2020,August,18,Tu,7.7,20.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067162,2020,August,19,We,6.1,21.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067163,2020,August,20,Th,9.6,18.5,0.8
New South Wales,NSW,Penrith Lakes AWS {station 067164,2020,August,21,Fr,7.3,19.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067165,2020,August,22,Sa,5.6,15.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067166,2020,August,23,Su,7.7,17.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067167,2020,August,24,Mo,4.2,19.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067168,2020,August,25,Tu,2.1,17.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067169,2020,August,26,We,2.4,19.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067170,2020,August,27,Th,2,22.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067171,2020,August,28,Fr,6.7,19.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067172,2020,August,29,Sa,2.7,22.9,0
New South Wales,NSW,Penrith Lakes AWS {station 067173,2020,August,30,Su,3.6,26.6,0
New South Wales,NSW,Penrith Lakes AWS {station 067174,2020,August,31,Mo,7.3,23.7,0
New South Wales,NSW,Penrith Lakes AWS {station 067175,2020,September,1,Tu,10.7,19.4,0.8
New South Wales,NSW,Penrith Lakes AWS {station 067176,2020,September,2,We,5.3,26.3,0
New South Wales,NSW,Penrith Lakes AWS {station 067177,2020,September,3,Th,7.5,31.4,0
New South Wales,NSW,Penrith Lakes AWS {station 067178,2020,September,4,Fr,12.1,20.5,0
New South Wales,NSW,Penrith Lakes AWS {station 067179,2020,September,5,Sa,9.7,23.7,3.2
New South Wales,NSW,Penrith Lakes AWS {station 067180,2020,September,6,Su,7.8,20.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067181,2020,September,7,Mo,8.2,23.8,0
New South Wales,NSW,Penrith Lakes AWS {station 067182,2020,September,8,Tu,7.3,26.2,0
New South Wales,NSW,Penrith Lakes AWS {station 067183,2020,September,9,We,12.3,15.2,2.2
New South Wales,NSW,Penrith Lakes AWS {station 067184,2020,September,10,Th,11.4,19,8
